#TYPE System.IO.DirectoryInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Needs Questions.docx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Needs Questions.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Needs Questions",,,"Needs Questions.docx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Needs Questions.docx",,"True",,".docx","8/28/2019 11:11:19 AM","8/28/2019 3:11:19 PM","8/28/2019 11:11:19 AM","8/28/2019 3:11:19 PM","2/11/2019 4:22:22 PM","2/11/2019 9:22:22 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Program suggestions.docx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Program suggestions.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Program suggestions",,,"Program suggestions.docx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Program suggestions.docx",,"True",,".docx","8/28/2019 11:11:19 AM","8/28/2019 3:11:19 PM","8/28/2019 11:11:19 AM","8/28/2019 3:11:19 PM","2/4/2019 1:57:44 PM","2/4/2019 6:57:44 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Questions to ask Dr. Roy.docx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Questions to ask Dr. Roy.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Questions to ask Dr. Roy",,,"Questions to ask Dr. Roy.docx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Questions to ask Dr. Roy.docx",,"True",,".docx","8/28/2019 11:11:19 AM","8/28/2019 3:11:19 PM","8/28/2019 11:11:19 AM","8/28/2019 3:11:19 PM","1/30/2019 12:05:35 PM","1/30/2019 5:05:35 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Side note 1 - Texts.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Side note 1 - Texts.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Side note 1 - Texts",,,"Side note 1 - Texts.pdf","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Side note 1 - Texts.pdf",,"True",,".pdf","8/28/2019 11:11:19 AM","8/28/2019 3:11:19 PM","8/28/2019 11:11:19 AM","8/28/2019 3:11:19 PM","1/23/2019 4:16:13 PM","1/23/2019 9:16:13 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Standards-based evaluation.pptx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Standards-based evaluation.pptx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Standards-based evaluation",,,"Standards-based evaluation.pptx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Standards-based evaluation.pptx",,"True",,".pptx","8/28/2019 11:11:27 AM","8/28/2019 3:11:27 PM","8/28/2019 11:11:27 AM","8/28/2019 3:11:27 PM","2/13/2019 9:00:40 AM","2/13/2019 2:00:40 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\StandardsComplianceGuide.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","StandardsComplianceGuide.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","StandardsComplianceGuide",,,"StandardsComplianceGuide.pdf","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\StandardsComplianceGuide.pdf",,"True",,".pdf","8/28/2019 11:11:40 AM","8/28/2019 3:11:40 PM","8/28/2019 11:11:40 AM","8/28/2019 3:11:40 PM","2/25/2019 3:25:12 PM","2/25/2019 8:25:12 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Suggestions for WVU MLS program Evaluation.docx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Suggestions for WVU MLS program Evaluation.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Suggestions for WVU MLS program Evaluation",,,"Suggestions for WVU MLS program Evaluation.docx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Suggestions for WVU MLS program Evaluation.docx",,"True",,".docx","8/28/2019 11:11:40 AM","8/28/2019 3:11:40 PM","8/28/2019 11:11:40 AM","8/28/2019 3:11:40 PM","5/1/2019 11:08:19 AM","5/1/2019 3:08:19 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Survey Design - A Short But Not So Short Overview of Crafting Good Questions.pptx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Survey Design - A Short But Not So Short Overview of Crafting Good Questions.pptx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Survey Design - A Short But Not So Short Overview of Crafting Good Questions",,,"Survey Design - A Short But Not So Short Overview of Crafting Good Questions.pptx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Survey Design - A Short But Not So Short Overview of Crafting Good Questions.pptx",,"True",,".pptx","8/28/2019 11:11:40 AM","8/28/2019 3:11:40 PM","8/28/2019 11:11:40 AM","8/28/2019 3:11:40 PM","2/5/2019 12:55:08 PM","2/5/2019 5:55:08 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Survey Design General Template (1).docx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Survey Design General Template (1).docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Survey Design General Template (1)",,,"Survey Design General Template (1).docx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Survey Design General Template (1).docx",,"True",,".docx","8/28/2019 11:12:25 AM","8/28/2019 3:12:25 PM","8/28/2019 11:12:25 AM","8/28/2019 3:12:25 PM","2/5/2019 12:56:21 PM","2/5/2019 5:56:21 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Understanding Your Data(1).pdf","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Understanding Your Data(1).pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Understanding Your Data(1)",,,"Understanding Your Data(1).pdf","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Understanding Your Data(1).pdf",,"True",,".pdf","8/28/2019 11:12:25 AM","8/28/2019 3:12:25 PM","8/28/2019 11:12:25 AM","8/28/2019 3:12:25 PM","3/25/2019 1:46:42 PM","3/25/2019 5:46:42 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Values Discussion.docx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Values Discussion.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Values Discussion",,,"Values Discussion.docx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Values Discussion.docx",,"True",,".docx","8/28/2019 11:12:25 AM","8/28/2019 3:12:25 PM","8/28/2019 11:12:25 AM","8/28/2019 3:12:25 PM","2/15/2019 9:16:15 AM","2/15/2019 2:16:15 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Week 1 Assignments (2).pdf","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Week 1 Assignments (2).pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Week 1 Assignments (2)",,,"Week 1 Assignments (2).pdf","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Week 1 Assignments (2).pdf",,"True",,".pdf","8/28/2019 11:12:25 AM","8/28/2019 3:12:25 PM","8/28/2019 11:12:25 AM","8/28/2019 3:12:25 PM","1/14/2019 11:02:02 AM","1/14/2019 4:02:02 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Week 14 Assignments.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Week 14 Assignments.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Week 14 Assignments",,,"Week 14 Assignments.pdf","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Week 14 Assignments.pdf",,"True",,".pdf","8/28/2019 11:12:29 AM","8/28/2019 3:12:29 PM","8/28/2019 11:12:29 AM","8/28/2019 3:12:29 PM","4/15/2019 10:48:25 AM","4/15/2019 2:48:25 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Week 3 Assignments.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Week 3 Assignments.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Week 3 Assignments",,,"Week 3 Assignments.pdf","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Week 3 Assignments.pdf",,"True",,".pdf","8/28/2019 11:12:35 AM","8/28/2019 3:12:35 PM","8/28/2019 11:12:35 AM","8/28/2019 3:12:35 PM","1/25/2019 11:41:45 AM","1/25/2019 4:41:45 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Week 5 Assignments.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Week 5 Assignments.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Week 5 Assignments",,,"Week 5 Assignments.pdf","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Week 5 Assignments.pdf",,"True",,".pdf","8/28/2019 11:12:57 AM","8/28/2019 3:12:57 PM","8/28/2019 11:12:57 AM","8/28/2019 3:12:57 PM","2/5/2019 12:27:26 PM","2/5/2019 5:27:26 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Week 6 Assignments.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Week 6 Assignments.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Week 6 Assignments",,,"Week 6 Assignments.pdf","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Week 6 Assignments.pdf",,"True",,".pdf","8/28/2019 11:13:58 AM","8/28/2019 3:13:58 PM","8/28/2019 11:13:58 AM","8/28/2019 3:13:58 PM","2/13/2019 10:26:56 AM","2/13/2019 3:26:56 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Week 7 Assignments (2).pdf","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Week 7 Assignments (2).pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Week 7 Assignments (2)",,,"Week 7 Assignments (2).pdf","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Week 7 Assignments (2).pdf",,"True",,".pdf","8/28/2019 11:14:47 AM","8/28/2019 3:14:47 PM","8/28/2019 11:14:47 AM","8/28/2019 3:14:47 PM","2/21/2019 2:32:44 PM","2/21/2019 7:32:44 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Week 7 Assignments.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Week 7 Assignments.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Week 7 Assignments",,,"Week 7 Assignments.pdf","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Week 7 Assignments.pdf",,"True",,".pdf","8/28/2019 11:15:21 AM","8/28/2019 3:15:21 PM","8/28/2019 11:15:21 AM","8/28/2019 3:15:21 PM","2/20/2019 11:37:00 AM","2/20/2019 4:37:00 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Week 8 Assignments.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617","Week 8 Assignments.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Week 8 Assignments",,,"Week 8 Assignments.pdf","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\Week 8 Assignments.pdf",,"True",,".pdf","8/28/2019 11:15:56 AM","8/28/2019 3:15:56 PM","8/28/2019 11:15:56 AM","8/28/2019 3:15:56 PM","3/1/2019 11:46:08 AM","3/1/2019 4:46:08 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data\cls-outcomes.docx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data","cls-outcomes.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","cls-outcomes",,,"cls-outcomes.docx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data\cls-outcomes.docx",,"True",,".docx","8/28/2019 11:16:00 AM","8/28/2019 3:16:00 PM","8/28/2019 11:16:00 AM","8/28/2019 3:16:00 PM","3/6/2019 10:43:25 AM","3/6/2019 3:43:25 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data\cls-pass-rates.docx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data","cls-pass-rates.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","cls-pass-rates",,,"cls-pass-rates.docx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data\cls-pass-rates.docx",,"True",,".docx","8/28/2019 11:16:00 AM","8/28/2019 3:16:00 PM","8/28/2019 11:16:00 AM","8/28/2019 3:16:00 PM","3/6/2019 10:47:22 AM","3/6/2019 3:47:22 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data\cls-pass-rates.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data","cls-pass-rates.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","cls-pass-rates",,,"cls-pass-rates.pdf","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data\cls-pass-rates.pdf",,"True",,".pdf","8/28/2019 11:16:00 AM","8/28/2019 3:16:00 PM","8/28/2019 11:16:00 AM","8/28/2019 3:16:00 PM","3/6/2019 10:47:09 AM","3/6/2019 3:47:09 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data\D2_Evalu-8-eers_10.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data","D2_Evalu-8-eers_10.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","D2_Evalu-8-eers_10",,,"D2_Evalu-8-eers_10.pdf","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data\D2_Evalu-8-eers_10.pdf",,"True",,".pdf","8/28/2019 11:16:00 AM","8/28/2019 3:16:00 PM","8/28/2019 11:16:00 AM","8/28/2019 3:16:00 PM","3/11/2019 10:37:21 AM","3/11/2019 2:37:21 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data\D2_Evalu-8-eers_working8.docx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data","D2_Evalu-8-eers_working8.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","D2_Evalu-8-eers_working8",,,"D2_Evalu-8-eers_working8.docx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data\D2_Evalu-8-eers_working8.docx",,"True",,".docx","8/28/2019 11:16:00 AM","8/28/2019 3:16:00 PM","8/28/2019 11:16:00 AM","8/28/2019 3:16:00 PM","3/11/2019 10:33:05 AM","3/11/2019 2:33:05 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data\D2_Evalu-8-eers_working9.docx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data","D2_Evalu-8-eers_working9.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","D2_Evalu-8-eers_working9",,,"D2_Evalu-8-eers_working9.docx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data\D2_Evalu-8-eers_working9.docx",,"True",,".docx","8/28/2019 11:16:00 AM","8/28/2019 3:16:00 PM","8/28/2019 11:16:00 AM","8/28/2019 3:16:00 PM","3/11/2019 10:35:15 AM","3/11/2019 2:35:15 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data\D2_pre.docx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data","D2_pre.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","D2_pre",,,"D2_pre.docx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D2 data\D2_pre.docx",,"True",,".docx","8/28/2019 11:16:01 AM","8/28/2019 3:16:01 PM","8/28/2019 11:16:01 AM","8/28/2019 3:16:01 PM","3/4/2019 12:00:59 PM","3/4/2019 5:00:59 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3","D3 data","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","D3 data",,,"D3 data","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data","D3","True","Y:\","","8/28/2019 11:16:02 AM","8/28/2019 3:16:02 PM","8/28/2019 11:16:07 AM","8/28/2019 3:16:07 PM","8/28/2019 11:16:07 AM","8/28/2019 3:16:07 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\Documentation of Submission.docx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3","Documentation of Submission.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Documentation of Submission",,,"Documentation of Submission.docx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\Documentation of Submission.docx",,"True",,".docx","8/28/2019 11:16:01 AM","8/28/2019 3:16:01 PM","8/28/2019 11:16:01 AM","8/28/2019 3:16:01 PM","4/18/2019 12:05:42 PM","4/18/2019 4:05:42 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\integrity.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3","integrity.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","integrity",,,"integrity.pdf","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\integrity.pdf",,"True",,".pdf","8/28/2019 11:16:01 AM","8/28/2019 3:16:01 PM","8/28/2019 11:16:01 AM","8/28/2019 3:16:01 PM","4/18/2019 11:55:36 AM","4/18/2019 3:55:36 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\Manuscript_draft.docx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3","Manuscript_draft.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Manuscript_draft",,,"Manuscript_draft.docx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\Manuscript_draft.docx",,"True",,".docx","8/28/2019 11:16:01 AM","8/28/2019 3:16:01 PM","8/28/2019 11:16:01 AM","8/28/2019 3:16:01 PM","4/16/2019 4:18:20 PM","4/16/2019 8:18:20 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\Scores and.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3","Scores and.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Scores and",,,"Scores and.xlsx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\Scores and.xlsx",,"True",,".xlsx","8/28/2019 11:16:01 AM","8/28/2019 3:16:01 PM","8/28/2019 11:16:01 AM","8/28/2019 3:16:01 PM","4/18/2019 11:13:57 AM","4/18/2019 3:13:57 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\submission signed.docx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3","submission signed.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","submission signed",,,"submission signed.docx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\submission signed.docx",,"True",,".docx","8/28/2019 11:16:01 AM","8/28/2019 3:16:01 PM","8/28/2019 11:16:01 AM","8/28/2019 3:16:01 PM","4/18/2019 2:57:12 PM","4/18/2019 6:57:12 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\submission signed.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3","submission signed.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","submission signed",,,"submission signed.pdf","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\submission signed.pdf",,"True",,".pdf","8/28/2019 11:16:01 AM","8/28/2019 3:16:01 PM","8/28/2019 11:16:01 AM","8/28/2019 3:16:01 PM","4/18/2019 2:55:00 PM","4/18/2019 6:55:00 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data\journal INfo","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data","journal INfo","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","journal INfo",,,"journal INfo","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data\journal INfo","D3 data","True","Y:\","","8/28/2019 11:16:07 AM","8/28/2019 3:16:07 PM","8/28/2019 11:16:08 AM","8/28/2019 3:16:08 PM","8/28/2019 11:16:08 AM","8/28/2019 3:16:08 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data\2012-schumacher-evaluation (1).ppt","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data","2012-schumacher-evaluation (1).ppt","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","2012-schumacher-evaluation (1)",,,"2012-schumacher-evaluation (1).ppt","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data\2012-schumacher-evaluation (1).ppt",,"True",,".ppt","8/28/2019 11:16:02 AM","8/28/2019 3:16:02 PM","8/28/2019 11:16:02 AM","8/28/2019 3:16:02 PM","3/7/2019 3:42:30 PM","3/7/2019 8:42:30 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data\comments book.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data","comments book.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","comments book",,,"comments book.xlsx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data\comments book.xlsx",,"True",,".xlsx","8/28/2019 11:16:05 AM","8/28/2019 3:16:05 PM","8/28/2019 11:16:05 AM","8/28/2019 3:16:05 PM","4/18/2019 4:40:37 PM","4/18/2019 8:40:37 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data\Questions for Dr. Roy.docx","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data","Questions for Dr. Roy.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Questions for Dr. Roy",,,"Questions for Dr. Roy.docx","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data\Questions for Dr. Roy.docx",,"True",,".docx","8/28/2019 11:16:06 AM","8/28/2019 3:16:06 PM","8/28/2019 11:16:06 AM","8/28/2019 3:16:06 PM","3/25/2019 12:13:01 PM","3/25/2019 4:13:01 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data\Week 11 Assignments.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data","Week 11 Assignments.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Week 11 Assignments",,,"Week 11 Assignments.pdf","Y:\catitus\8-28-2019\Documents\PC\Personal\EDP617\D3\D3 data\Week 11 Assignments.pdf",,"True",,".pdf","8/28/2019 11:16:06 AM","8/28/2019 3:16:06 PM","8/28/2019 11:16:06 AM","8/28/2019 3:16:06 PM","3/25/2019 9:25:33 AM","3/25/2019 1:25:33 PM","Archive, NotContentIndexed"
