#TYPE System.IO.DirectoryInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\Unknowns conference 2-26-2020.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","Unknowns conference 2-26-2020.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Unknowns conference 2-26-2020",,,"Unknowns conference 2-26-2020.docx","Y:\aakinyem\backup 12-22-2017\Documents\Unknowns conference 2-26-2020.docx",,"True",,".docx","5/27/2020 9:03:33 AM","5/27/2020 1:03:33 PM","5/27/2020 9:03:33 AM","5/27/2020 1:03:33 PM","2/21/2020 4:05:08 PM","2/21/2020 9:05:08 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\Unknowns Conference.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","Unknowns Conference.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Unknowns Conference",,,"Unknowns Conference.docx","Y:\aakinyem\backup 12-22-2017\Documents\Unknowns Conference.docx",,"True",,".docx","5/27/2020 9:03:23 AM","5/27/2020 1:03:23 PM","5/27/2020 9:03:23 AM","5/27/2020 1:03:23 PM","4/18/2019 5:29:48 PM","4/18/2019 9:29:48 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents\Unknowns.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Documents","Unknowns.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Unknowns",,,"Unknowns.docx","Y:\aakinyem\backup 12-22-2017\Documents\Unknowns.docx",,"True",,".docx","5/27/2020 9:03:28 AM","5/27/2020 1:03:28 PM","5/27/2020 9:03:28 AM","5/27/2020 1:03:28 PM","9/4/2018 4:35:59 PM","9/4/2018 8:35:59 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Favorites\Links","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Favorites","Links","Y","Microsoft.PowerShell.Core\FileSystem","True","d-r---","Links",,,"Links","Y:\aakinyem\backup 12-22-2017\Favorites\Links","Favorites","True","Y:\","","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","ReadOnly, Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Favorites\Links for United States","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Favorites","Links for United States","Y","Microsoft.PowerShell.Core\FileSystem","True","d-r---","Links for United States",,,"Links for United States","Y:\aakinyem\backup 12-22-2017\Favorites\Links for United States","Favorites","True","Y:\","","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","ReadOnly, Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Favorites\MyID.url","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Favorites","MyID.url","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","MyID",,,"MyID.url","Y:\aakinyem\backup 12-22-2017\Favorites\MyID.url",,"True",,".url","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","12/15/2017 4:21:31 PM","12/15/2017 9:21:31 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Favorites\Links\Suggested Sites.url","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Favorites\Links","Suggested Sites.url","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Suggested Sites",,,"Suggested Sites.url","Y:\aakinyem\backup 12-22-2017\Favorites\Links\Suggested Sites.url",,"True",,".url","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","8/3/2017 8:10:15 AM","8/3/2017 12:10:15 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Favorites\Links\Web Slice Gallery.url","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Favorites\Links","Web Slice Gallery.url","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Web Slice Gallery",,,"Web Slice Gallery.url","Y:\aakinyem\backup 12-22-2017\Favorites\Links\Web Slice Gallery.url",,"True",,".url","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","8/3/2017 8:10:10 AM","8/3/2017 12:10:10 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Favorites\Links for United States\GobiernoUSA.gov.url","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Favorites\Links for United States","GobiernoUSA.gov.url","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","GobiernoUSA.gov",,,"GobiernoUSA.gov.url","Y:\aakinyem\backup 12-22-2017\Favorites\Links for United States\GobiernoUSA.gov.url",,"True",,".url","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","8/3/2017 8:10:10 AM","8/3/2017 12:10:10 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Favorites\Links for United States\USA.gov.url","Microsoft.PowerShell.Core\FileSystem::Y:\aakinyem\backup 12-22-2017\Favorites\Links for United States","USA.gov.url","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","USA.gov",,,"USA.gov.url","Y:\aakinyem\backup 12-22-2017\Favorites\Links for United States\USA.gov.url",,"True",,".url","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","12/22/2017 11:31:12 AM","12/22/2017 4:31:12 PM","8/3/2017 8:10:10 AM","8/3/2017 12:10:10 PM","Archive, NotContentIndexed"
