#TYPE System.IO.DirectoryInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\TOTAL RESIDENCY ROTATIONS","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations","TOTAL RESIDENCY ROTATIONS","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","TOTAL RESIDENCY ROTATIONS",,,"TOTAL RESIDENCY ROTATIONS","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\TOTAL RESIDENCY ROTATIONS","Rotations","True","Y:\","","9/21/2017 11:53:39 AM","9/21/2017 3:53:39 PM","1/1/2018 1:21:04 PM","1/1/2018 6:21:04 PM","1/1/2018 1:21:04 PM","1/1/2018 6:21:04 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","Conference","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Conference",,,"Conference","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","Autopsy","True","Y:\","","10/14/2016 3:00:45 PM","10/14/2016 7:00:45 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\A16-17 Final.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","A16-17 Final.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","A16-17 Final",,,"A16-17 Final.pdf","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\A16-17 Final.pdf",,"True",,".pdf","9/9/2016 3:54:53 PM","9/9/2016 7:54:53 PM","7/7/2017 9:13:05 AM","7/7/2017 1:13:05 PM","9/9/2016 3:54:53 PM","9/9/2016 7:54:53 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\A16-18 Brain cutting.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","A16-18 Brain cutting.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","A16-18 Brain cutting",,,"A16-18 Brain cutting.docx","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\A16-18 Brain cutting.docx",,"True",,".docx","8/25/2016 1:46:25 PM","8/25/2016 5:46:25 PM","7/7/2017 9:13:05 AM","7/7/2017 1:13:05 PM","8/25/2016 1:58:32 PM","8/25/2016 5:58:32 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Autopsy conference 09-22-2016.pptx","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","Autopsy conference 09-22-2016.pptx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Autopsy conference 09-22-2016",,,"Autopsy conference 09-22-2016.pptx","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Autopsy conference 09-22-2016.pptx",,"True",,".pptx","7/14/2016 10:44:20 AM","7/14/2016 2:44:20 PM","7/7/2017 9:13:05 AM","7/7/2017 1:13:05 PM","7/17/2016 9:52:01 PM","7/18/2016 1:52:01 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Autopsy conference 09-22-20216.pptx","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","Autopsy conference 09-22-20216.pptx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Autopsy conference 09-22-20216",,,"Autopsy conference 09-22-20216.pptx","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Autopsy conference 09-22-20216.pptx",,"True",,".pptx","7/14/2016 10:43:44 AM","7/14/2016 2:43:44 PM","7/7/2017 9:13:05 AM","7/7/2017 1:13:05 PM","7/14/2016 7:11:40 PM","7/14/2016 11:11:40 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Autopsy Conference 12-12-13.ppt","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","Autopsy Conference 12-12-13.ppt","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Autopsy Conference 12-12-13",,,"Autopsy Conference 12-12-13.ppt","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Autopsy Conference 12-12-13.ppt",,"True",,".ppt","7/6/2016 9:17:39 PM","7/7/2016 1:17:39 AM","7/7/2017 9:13:05 AM","7/7/2017 1:13:05 PM","7/6/2016 9:16:47 PM","7/7/2016 1:16:47 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Autopsy Conference 2-25-16..pptx","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","Autopsy Conference 2-25-16..pptx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Autopsy Conference 2-25-16.",,,"Autopsy Conference 2-25-16..pptx","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Autopsy Conference 2-25-16..pptx",,"True",,".pptx","7/6/2016 9:17:26 PM","7/7/2016 1:17:26 AM","7/7/2017 9:13:05 AM","7/7/2017 1:13:05 PM","7/6/2016 9:16:36 PM","7/7/2016 1:16:36 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Autopsy conference Print.pptx","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","Autopsy conference Print.pptx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Autopsy conference Print",,,"Autopsy conference Print.pptx","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Autopsy conference Print.pptx",,"True",,".pptx","7/17/2016 10:16:49 PM","7/18/2016 2:16:49 AM","7/7/2017 9:13:07 AM","7/7/2017 1:13:07 PM","7/17/2016 10:02:58 PM","7/18/2016 2:02:58 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Autopsy report A16-17.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","Autopsy report A16-17.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Autopsy report A16-17",,,"Autopsy report A16-17.docx","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Autopsy report A16-17.docx",,"True",,".docx","7/14/2016 11:34:39 AM","7/14/2016 3:34:39 PM","7/7/2017 9:13:07 AM","7/7/2017 1:13:07 PM","7/14/2016 11:34:40 AM","7/14/2016 3:34:40 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Autopsy report A16-18.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","Autopsy report A16-18.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Autopsy report A16-18",,,"Autopsy report A16-18.docx","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Autopsy report A16-18.docx",,"True",,".docx","7/8/2016 2:43:22 PM","7/8/2016 6:43:22 PM","7/7/2017 9:13:07 AM","7/7/2017 1:13:07 PM","7/14/2016 12:19:14 PM","7/14/2016 4:19:14 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Charleston DelTondo Autopsy temp added few comments 001.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","Charleston DelTondo Autopsy temp added few comments 001.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Charleston DelTondo Autopsy temp added few comments 001",,,"Charleston DelTondo Autopsy temp added few comments 001.docx","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Charleston DelTondo Autopsy temp added few comments 001.docx",,"True",,".docx","7/7/2016 8:30:32 PM","7/8/2016 12:30:32 AM","7/7/2017 9:13:07 AM","7/7/2017 1:13:07 PM","7/13/2016 10:24:03 AM","7/13/2016 2:24:03 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\M16-2855.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","M16-2855.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","M16-2855",,,"M16-2855.pdf","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\M16-2855.pdf",,"True",,".pdf","9/9/2016 3:56:02 PM","9/9/2016 7:56:02 PM","7/7/2017 9:13:07 AM","7/7/2017 1:13:07 PM","7/12/2016 9:53:11 AM","7/12/2016 1:53:11 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\M16-2862.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","M16-2862.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","M16-2862",,,"M16-2862.pdf","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\M16-2862.pdf",,"True",,".pdf","9/9/2016 3:55:58 PM","9/9/2016 7:55:58 PM","7/7/2017 9:13:07 AM","7/7/2017 1:13:07 PM","7/12/2016 10:52:41 AM","7/12/2016 2:52:41 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\M16-2882.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","M16-2882.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","M16-2882",,,"M16-2882.pdf","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\M16-2882.pdf",,"True",,".pdf","9/9/2016 3:55:49 PM","9/9/2016 7:55:49 PM","7/7/2017 9:13:07 AM","7/7/2017 1:13:07 PM","7/12/2016 1:38:41 PM","7/12/2016 5:38:41 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\wvu0629111_print 16-17.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","wvu0629111_print 16-17.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","wvu0629111_print 16-17",,,"wvu0629111_print 16-17.pdf","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\wvu0629111_print 16-17.pdf",,"True",,".pdf","8/25/2016 1:32:36 PM","8/25/2016 5:32:36 PM","7/7/2017 9:13:07 AM","7/7/2017 1:13:07 PM","8/25/2016 1:32:36 PM","8/25/2016 5:32:36 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\wvu4979111_print cytogenitics.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","wvu4979111_print cytogenitics.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","wvu4979111_print cytogenitics",,,"wvu4979111_print cytogenitics.pdf","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\wvu4979111_print cytogenitics.pdf",,"True",,".pdf","8/25/2016 1:32:32 PM","8/25/2016 5:32:32 PM","7/7/2017 9:13:07 AM","7/7/2017 1:13:07 PM","8/25/2016 1:32:32 PM","8/25/2016 5:32:32 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\wvu4979111_print Final.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","wvu4979111_print Final.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","wvu4979111_print Final",,,"wvu4979111_print Final.pdf","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\wvu4979111_print Final.pdf",,"True",,".pdf","8/25/2016 1:32:28 PM","8/25/2016 5:32:28 PM","7/7/2017 9:13:07 AM","7/7/2017 1:13:07 PM","8/25/2016 1:32:28 PM","8/25/2016 5:32:28 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\wvu4979111_print.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","wvu4979111_print.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","wvu4979111_print",,,"wvu4979111_print.pdf","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\wvu4979111_print.pdf",,"True",,".pdf","8/25/2016 1:32:24 PM","8/25/2016 5:32:24 PM","7/7/2017 9:13:07 AM","7/7/2017 1:13:07 PM","8/25/2016 1:32:24 PM","8/25/2016 5:32:24 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\wvu9459111_printCG16-505 placenta 16-18.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy","wvu9459111_printCG16-505 placenta 16-18.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","wvu9459111_printCG16-505 placenta 16-18",,,"wvu9459111_printCG16-505 placenta 16-18.pdf","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\wvu9459111_printCG16-505 placenta 16-18.pdf",,"True",,".pdf","8/25/2016 1:51:14 PM","8/25/2016 5:51:14 PM","7/7/2017 9:13:07 AM","7/7/2017 1:13:07 PM","8/25/2016 1:51:14 PM","8/25/2016 5:51:14 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\autopsy","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","autopsy","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","autopsy",,,"autopsy","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\autopsy","Conference","True","Y:\","","10/16/2016 11:34:04 AM","10/16/2016 3:34:04 PM","7/7/2017 9:13:10 AM","7/7/2017 1:13:10 PM","7/7/2017 9:13:10 AM","7/7/2017 1:13:10 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\20161016111426080.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","20161016111426080.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","20161016111426080",,,"20161016111426080.pdf","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\20161016111426080.pdf",,"True",,".pdf","10/16/2016 12:19:03 PM","10/16/2016 4:19:03 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","10/16/2016 11:08:18 AM","10/16/2016 3:08:18 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\6-monoacetylmorphine.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","6-monoacetylmorphine.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","6-monoacetylmorphine",,,"6-monoacetylmorphine.jpg","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\6-monoacetylmorphine.jpg",,"True",,".jpg","10/16/2016 1:19:56 PM","10/16/2016 5:19:56 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","10/16/2016 1:19:56 PM","10/16/2016 5:19:56 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\6-monoacetylmorphine2DCSD.svg","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","6-monoacetylmorphine2DCSD.svg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","6-monoacetylmorphine2DCSD",,,"6-monoacetylmorphine2DCSD.svg","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\6-monoacetylmorphine2DCSD.svg",,"True",,".svg","10/16/2016 1:18:37 PM","10/16/2016 5:18:37 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","10/16/2016 1:18:42 PM","10/16/2016 5:18:42 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\6-monoacetylmorphine2DCSD.svg.png","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","6-monoacetylmorphine2DCSD.svg.png","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","6-monoacetylmorphine2DCSD.svg",,,"6-monoacetylmorphine2DCSD.svg.png","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\6-monoacetylmorphine2DCSD.svg.png",,"True",,".png","10/16/2016 1:17:19 PM","10/16/2016 5:17:19 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","10/16/2016 1:17:23 PM","10/16/2016 5:17:23 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Autopsy conference 10-20-2016.pptx","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","Autopsy conference 10-20-2016.pptx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Autopsy conference 10-20-2016",,,"Autopsy conference 10-20-2016.pptx","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Autopsy conference 10-20-2016.pptx",,"True",,".pptx","10/16/2016 11:05:08 AM","10/16/2016 3:05:08 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","10/16/2016 1:44:39 PM","10/16/2016 5:44:39 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\case282image9.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","case282image9.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","case282image9",,,"case282image9.jpg","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\case282image9.jpg",,"True",,".jpg","10/16/2016 1:12:37 PM","10/16/2016 5:12:37 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","10/16/2016 1:12:52 PM","10/16/2016 5:12:52 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Image_1202.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","Image_1202.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Image_1202",,,"Image_1202.jpg","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Image_1202.jpg",,"True",,".jpg","10/16/2016 12:31:19 PM","10/16/2016 4:31:19 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","10/16/2016 11:39:45 AM","10/16/2016 3:39:45 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Image_1203.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","Image_1203.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Image_1203",,,"Image_1203.jpg","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Image_1203.jpg",,"True",,".jpg","10/16/2016 12:31:20 PM","10/16/2016 4:31:20 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","10/16/2016 11:45:32 AM","10/16/2016 3:45:32 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Image_1204.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","Image_1204.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Image_1204",,,"Image_1204.jpg","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Image_1204.jpg",,"True",,".jpg","10/16/2016 12:31:20 PM","10/16/2016 4:31:20 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","10/16/2016 11:45:27 AM","10/16/2016 3:45:27 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Image_1206.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","Image_1206.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Image_1206",,,"Image_1206.jpg","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Image_1206.jpg",,"True",,".jpg","10/16/2016 12:31:20 PM","10/16/2016 4:31:20 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","10/16/2016 11:45:02 AM","10/16/2016 3:45:02 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Image_1207.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","Image_1207.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Image_1207",,,"Image_1207.jpg","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Image_1207.jpg",,"True",,".jpg","10/16/2016 12:31:20 PM","10/16/2016 4:31:20 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","10/16/2016 11:44:51 AM","10/16/2016 3:44:51 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Image_1208.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","Image_1208.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Image_1208",,,"Image_1208.jpg","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Image_1208.jpg",,"True",,".jpg","10/16/2016 12:31:20 PM","10/16/2016 4:31:20 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","10/16/2016 11:45:09 AM","10/16/2016 3:45:09 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Image_1209.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","Image_1209.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Image_1209",,,"Image_1209.jpg","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Image_1209.jpg",,"True",,".jpg","10/16/2016 12:31:20 PM","10/16/2016 4:31:20 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","10/16/2016 11:45:13 AM","10/16/2016 3:45:13 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\M16-2864.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","M16-2864.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","M16-2864",,,"M16-2864.pdf","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\M16-2864.pdf",,"True",,".pdf","9/9/2016 3:55:54 PM","9/9/2016 7:55:54 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","7/12/2016 12:56:39 PM","7/12/2016 4:56:39 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Untitled.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference","Untitled.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Untitled",,,"Untitled.jpg","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\Untitled.jpg",,"True",,".jpg","10/16/2016 12:31:19 PM","10/16/2016 4:31:19 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","10/16/2016 11:44:08 AM","10/16/2016 3:44:08 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\autopsy\Image_1191.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\autopsy","Image_1191.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Image_1191",,,"Image_1191.jpg","Y:\aha0012\WORK 5-2017\Abdullah\Rotations\Autopsy\Conference\autopsy\Image_1191.jpg",,"True",,".jpg","10/16/2016 11:36:06 AM","10/16/2016 3:36:06 PM","7/7/2017 9:13:08 AM","7/7/2017 1:13:08 PM","10/16/2016 11:36:06 AM","10/16/2016 3:36:06 PM","Archive, NotContentIndexed"
