#TYPE System.IO.DirectoryInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\GME_Verification_Form.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","GME_Verification_Form.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","GME_Verification_Form",,,"GME_Verification_Form.docx","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\GME_Verification_Form.docx",,"True",,".docx","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","4/9/2014 1:17:53 PM","4/9/2014 5:17:53 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\GME_Verification_Form.WILKS.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","GME_Verification_Form.WILKS.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","GME_Verification_Form.WILKS",,,"GME_Verification_Form.WILKS.docx","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\GME_Verification_Form.WILKS.docx",,"True",,".docx","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","4/6/2015 9:16:12 AM","4/6/2015 1:16:12 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Green LOR.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","Green LOR.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Green LOR",,,"Green LOR.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Green LOR.doc",,"True",,".doc","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","9/20/2016 11:15:21 AM","9/20/2016 3:15:21 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Heme Meeting 03-15-2017..doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","Heme Meeting 03-15-2017..doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Heme Meeting 03-15-2017.",,,"Heme Meeting 03-15-2017..doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Heme Meeting 03-15-2017..doc",,"True",,".doc","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","3/16/2017 3:33:45 PM","3/16/2017 7:33:45 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\jury duty letter.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","jury duty letter.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","jury duty letter",,,"jury duty letter.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\jury duty letter.doc",,"True",,".doc","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","12/11/2018 11:15:20 AM","12/11/2018 4:15:20 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\let of good stand pgy 2.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","let of good stand pgy 2.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","let of good stand pgy 2",,,"let of good stand pgy 2.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\let of good stand pgy 2.doc",,"True",,".doc","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","9/27/2011 11:19:58 AM","9/27/2011 3:19:58 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\letter of good standing.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","letter of good standing.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","letter of good standing",,,"letter of good standing.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\letter of good standing.doc",,"True",,".doc","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","5/19/2017 9:27:36 AM","5/19/2017 1:27:36 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\letter to bank.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","letter to bank.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","letter to bank",,,"letter to bank.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\letter to bank.doc",,"True",,".doc","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","6/4/2015 9:04:46 AM","6/4/2015 1:04:46 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\letterhead (2).doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","letterhead (2).doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","letterhead (2)",,,"letterhead (2).doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\letterhead (2).doc",,"True",,".doc","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","5/28/2019 7:40:16 AM","5/28/2019 11:40:16 AM","4/25/2017 9:24:49 AM","4/25/2017 1:24:49 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\letterhead.doc - Shortcut.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","letterhead.doc - Shortcut.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","letterhead.doc - Shortcut",,,"letterhead.doc - Shortcut.lnk","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\letterhead.doc - Shortcut.lnk",,"True",,".lnk","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","9/27/2016 3:47:53 PM","9/27/2016 7:47:53 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Nawar.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","Nawar.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Nawar",,,"Nawar.docx","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Nawar.docx",,"True",,".docx","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","6/12/2015 1:45:43 PM","6/12/2015 5:45:43 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\offer letter (2).doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","offer letter (2).doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","offer letter (2)",,,"offer letter (2).doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\offer letter (2).doc",,"True",,".doc","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","3/15/2016 3:34:30 PM","3/15/2016 7:34:30 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Offer letter for PGY3 postiion for Majed Pharaon starting July 1, 2012.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","Offer letter for PGY3 postiion for Majed Pharaon starting July 1, 2012.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Offer letter for PGY3 postiion for Majed Pharaon starting July 1, 2012",,,"Offer letter for PGY3 postiion for Majed Pharaon starting July 1, 2012.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Offer letter for PGY3 postiion for Majed Pharaon starting July 1, 2012.doc",,"True",,".doc","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","8/28/2018 8:05:21 AM","8/28/2018 12:05:21 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Offer letter for PGY3 postiion Nawar.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","Offer letter for PGY3 postiion Nawar.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Offer letter for PGY3 postiion Nawar",,,"Offer letter for PGY3 postiion Nawar.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Offer letter for PGY3 postiion Nawar.doc",,"True",,".doc","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","4/7/2015 12:21:03 PM","4/7/2015 4:21:03 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\offer letter.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","offer letter.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","offer letter",,,"offer letter.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\offer letter.doc",,"True",,".doc","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","3/25/2014 1:02:19 PM","3/25/2014 5:02:19 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Okal BOM letter.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","Okal BOM letter.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Okal BOM letter",,,"Okal BOM letter.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Okal BOM letter.doc",,"True",,".doc","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","4/15/2014 8:37:30 AM","4/15/2014 12:37:30 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\PD Letter.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","PD Letter.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","PD Letter",,,"PD Letter.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\PD Letter.doc",,"True",,".doc","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","3/26/2015 2:46:34 PM","3/26/2015 6:46:34 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\PGY-2 Opening - WVU.docx","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","PGY-2 Opening - WVU.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","PGY-2 Opening - WVU",,,"PGY-2 Opening - WVU.docx","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\PGY-2 Opening - WVU.docx",,"True",,".docx","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","3/28/2017 1:49:26 PM","3/28/2017 5:49:26 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Pharaon DMVDoc.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","Pharaon DMVDoc.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Pharaon DMVDoc",,,"Pharaon DMVDoc.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Pharaon DMVDoc.doc",,"True",,".doc","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","5/28/2019 7:40:17 AM","5/28/2019 11:40:17 AM","7/11/2016 2:33:33 PM","7/11/2016 6:33:33 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Szarko -Camden.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","Szarko -Camden.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Szarko -Camden",,,"Szarko -Camden.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Szarko -Camden.doc",,"True",,".doc","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","2/10/2015 1:20:40 PM","2/10/2015 6:20:40 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\szarko compeletion date.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","szarko compeletion date.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","szarko compeletion date",,,"szarko compeletion date.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\szarko compeletion date.doc",,"True",,".doc","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","4/10/2015 2:31:14 PM","4/10/2015 6:31:14 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Szarko-personal req letter.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","Szarko-personal req letter.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Szarko-personal req letter",,,"Szarko-personal req letter.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Szarko-personal req letter.doc",,"True",,".doc","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","2/11/2015 11:37:58 AM","2/11/2015 4:37:58 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Verification of residency BOM letter 4th.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","Verification of residency BOM letter 4th.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Verification of residency BOM letter 4th",,,"Verification of residency BOM letter 4th.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Verification of residency BOM letter 4th.doc",,"True",,".doc","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","8/15/2014 11:49:31 AM","8/15/2014 3:49:31 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Verification of residency BOM letter.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","Verification of residency BOM letter.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Verification of residency BOM letter",,,"Verification of residency BOM letter.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Verification of residency BOM letter.doc",,"True",,".doc","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","2/4/2013 8:35:52 AM","2/4/2013 1:35:52 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\vias offer letter pgy 3.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","vias offer letter pgy 3.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","vias offer letter pgy 3",,,"vias offer letter pgy 3.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\vias offer letter pgy 3.doc",,"True",,".doc","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","6/30/2017 12:54:52 PM","6/30/2017 4:54:52 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\yell BOM letter.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17","yell BOM letter.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","yell BOM letter",,,"yell BOM letter.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\yell BOM letter.doc",,"True",,".doc","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","9/25/2014 3:47:24 PM","9/25/2014 7:47:24 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008\GMEC Surgical Pathology Program Director Letter.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008","GMEC Surgical Pathology Program Director Letter.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","GMEC Surgical Pathology Program Director Letter",,,"GMEC Surgical Pathology Program Director Letter.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008\GMEC Surgical Pathology Program Director Letter.doc",,"True",,".doc","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","10/13/2008 8:18:28 AM","10/13/2008 12:18:28 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008\GMEC Surgical Pathology Program Request Letter.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008","GMEC Surgical Pathology Program Request Letter.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","GMEC Surgical Pathology Program Request Letter",,,"GMEC Surgical Pathology Program Request Letter.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008\GMEC Surgical Pathology Program Request Letter.doc",,"True",,".doc","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","10/13/2008 8:16:28 AM","10/13/2008 12:16:28 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008\Non-Standard Approval form to GMEC 5-2007.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008","Non-Standard Approval form to GMEC 5-2007.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Non-Standard Approval form to GMEC 5-2007",,,"Non-Standard Approval form to GMEC 5-2007.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008\Non-Standard Approval form to GMEC 5-2007.doc",,"True",,".doc","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","11/3/2008 10:30:34 AM","11/3/2008 3:30:34 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008\Non-standard program policy GMEC approved 9-2007.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008","Non-standard program policy GMEC approved 9-2007.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Non-standard program policy GMEC approved 9-2007",,,"Non-standard program policy GMEC approved 9-2007.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008\Non-standard program policy GMEC approved 9-2007.doc",,"True",,".doc","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","10/9/2008 7:48:06 AM","10/9/2008 11:48:06 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008\Scholarly Activities for Surg Path Fellowship.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008","Scholarly Activities for Surg Path Fellowship.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Scholarly Activities for Surg Path Fellowship",,,"Scholarly Activities for Surg Path Fellowship.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008\Scholarly Activities for Surg Path Fellowship.doc",,"True",,".doc","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","11/18/2008 7:15:56 AM","11/18/2008 12:15:56 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008\Surg Path Application - A.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008","Surg Path Application - A.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Surg Path Application - A",,,"Surg Path Application - A.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008\Surg Path Application - A.doc",,"True",,".doc","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","5/28/2019 7:40:18 AM","5/28/2019 11:40:18 AM","2/3/2009 9:55:36 AM","2/3/2009 2:55:36 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008\Surg Path Application.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008","Surg Path Application.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Surg Path Application",,,"Surg Path Application.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008\Surg Path Application.doc",,"True",,".doc","5/28/2019 7:40:19 AM","5/28/2019 11:40:19 AM","5/28/2019 7:40:19 AM","5/28/2019 11:40:19 AM","1/27/2009 9:41:10 AM","1/27/2009 2:41:10 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008\Surgical Path Fellowship Ad.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008","Surgical Path Fellowship Ad.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Surgical Path Fellowship Ad",,,"Surgical Path Fellowship Ad.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\16-17\Surgical Pathology Fellowship 2008\Surgical Path Fellowship Ad.doc",,"True",,".doc","5/28/2019 7:40:19 AM","5/28/2019 11:40:19 AM","5/28/2019 7:40:19 AM","5/28/2019 11:40:19 AM","6/16/2009 8:36:20 AM","6/16/2009 12:36:20 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\17-18\M.H. letter of good standing.doc","Microsoft.PowerShell.Core\FileSystem::Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\17-18","M.H. letter of good standing.doc","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","M.H. letter of good standing",,,"M.H. letter of good standing.doc","Y:\aclemmer\backup 5-28-2019\Desktop\Letter Templates\17-18\M.H. letter of good standing.doc",,"True",,".doc","5/28/2019 7:40:19 AM","5/28/2019 11:40:19 AM","5/28/2019 7:40:19 AM","5/28/2019 11:40:19 AM","7/26/2017 2:32:08 PM","7/26/2017 6:32:08 PM","Archive, NotContentIndexed"
