#TYPE System.IO.DirectoryInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\RECEIPTS","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS","RECEIPTS","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","RECEIPTS",,,"RECEIPTS","Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\RECEIPTS","HGR 2019 ANALYSIS","True","Y:\","","10/24/2019 11:51:07 AM","10/24/2019 3:51:07 PM","11/25/2019 7:23:20 AM","11/25/2019 12:23:20 PM","11/25/2019 7:23:20 AM","11/25/2019 12:23:20 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\Calendar 2019 Expenses.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS","Calendar 2019 Expenses.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Calendar 2019 Expenses",,,"Calendar 2019 Expenses.xlsx","Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\Calendar 2019 Expenses.xlsx",,"True",,".xlsx","10/23/2019 7:45:30 AM","10/23/2019 11:45:30 AM","2/20/2020 2:11:19 PM","2/20/2020 7:11:19 PM","2/20/2020 2:11:18 PM","2/20/2020 7:11:18 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\ACCOUNT ANALYSIS\Account Analysis Aug 2019.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\ACCOUNT ANALYSIS","Account Analysis Aug 2019.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Account Analysis Aug 2019",,,"Account Analysis Aug 2019.xlsx","Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\ACCOUNT ANALYSIS\Account Analysis Aug 2019.xlsx",,"True",,".xlsx","10/15/2019 10:04:53 AM","10/15/2019 2:04:53 PM","10/15/2019 10:20:23 AM","10/15/2019 2:20:23 PM","10/15/2019 10:20:23 AM","10/15/2019 2:20:23 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\ACCOUNT ANALYSIS\Account Analysis July 2019.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\ACCOUNT ANALYSIS","Account Analysis July 2019.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Account Analysis July 2019",,,"Account Analysis July 2019.xlsx","Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\ACCOUNT ANALYSIS\Account Analysis July 2019.xlsx",,"True",,".xlsx","10/15/2019 10:04:14 AM","10/15/2019 2:04:14 PM","10/15/2019 10:20:38 AM","10/15/2019 2:20:38 PM","10/15/2019 10:20:38 AM","10/15/2019 2:20:38 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\ACCOUNT ANALYSIS\Account Analysis.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\ACCOUNT ANALYSIS","Account Analysis.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Account Analysis",,,"Account Analysis.xlsx","Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\ACCOUNT ANALYSIS\Account Analysis.xlsx",,"True",,".xlsx","10/11/2019 2:36:48 PM","10/11/2019 6:36:48 PM","10/14/2019 7:00:15 AM","10/14/2019 11:00:15 AM","10/14/2019 7:00:15 AM","10/14/2019 11:00:15 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\ACCOUNT ANALYSIS\June 2019 Account Analysis.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\ACCOUNT ANALYSIS","June 2019 Account Analysis.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","June 2019 Account Analysis",,,"June 2019 Account Analysis.xlsx","Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\ACCOUNT ANALYSIS\June 2019 Account Analysis.xlsx",,"True",,".xlsx","10/17/2019 12:20:28 PM","10/17/2019 4:20:28 PM","10/17/2019 12:20:28 PM","10/17/2019 4:20:28 PM","10/17/2019 12:20:27 PM","10/17/2019 4:20:27 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND\Cost Per Cadaver 2005.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND","Cost Per Cadaver 2005.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Cost Per Cadaver 2005",,,"Cost Per Cadaver 2005.pdf","Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND\Cost Per Cadaver 2005.pdf",,"True",,".pdf","10/29/2019 8:56:25 AM","10/29/2019 12:56:25 PM","10/29/2019 8:56:25 AM","10/29/2019 12:56:25 PM","10/29/2019 8:56:25 AM","10/29/2019 12:56:25 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND\EXPEND AUG 2019.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND","EXPEND AUG 2019.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","EXPEND AUG 2019",,,"EXPEND AUG 2019.xlsx","Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND\EXPEND AUG 2019.xlsx",,"True",,".xlsx","10/14/2019 11:40:42 AM","10/14/2019 3:40:42 PM","10/15/2019 1:34:58 PM","10/15/2019 5:34:58 PM","10/15/2019 1:34:58 PM","10/15/2019 5:34:58 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND\EXPEND JULY 2019_.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND","EXPEND JULY 2019_.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","EXPEND JULY 2019_",,,"EXPEND JULY 2019_.xlsx","Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND\EXPEND JULY 2019_.xlsx",,"True",,".xlsx","10/14/2019 11:14:42 AM","10/14/2019 3:14:42 PM","10/15/2019 1:34:52 PM","10/15/2019 5:34:52 PM","10/15/2019 1:34:52 PM","10/15/2019 5:34:52 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND\EXPEND SEPT 2019.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND","EXPEND SEPT 2019.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","EXPEND SEPT 2019",,,"EXPEND SEPT 2019.xlsx","Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND\EXPEND SEPT 2019.xlsx",,"True",,".xlsx","10/14/2019 11:47:02 AM","10/14/2019 3:47:02 PM","10/15/2019 1:34:47 PM","10/15/2019 5:34:47 PM","10/15/2019 1:34:46 PM","10/15/2019 5:34:46 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND\Software April 2019.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND","Software April 2019.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Software April 2019",,,"Software April 2019.pdf","Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND\Software April 2019.pdf",,"True",,".pdf","10/29/2019 8:46:34 AM","10/29/2019 12:46:34 PM","10/29/2019 8:46:34 AM","10/29/2019 12:46:34 PM","10/29/2019 8:46:34 AM","10/29/2019 12:46:34 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND\Software Aug 2019.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND","Software Aug 2019.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Software Aug 2019",,,"Software Aug 2019.pdf","Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\EXPEND\Software Aug 2019.pdf",,"True",,".pdf","10/29/2019 8:48:49 AM","10/29/2019 12:48:49 PM","10/29/2019 8:48:49 AM","10/29/2019 12:48:49 PM","10/29/2019 8:48:50 AM","10/29/2019 12:48:50 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\RECEIPTS\Receipts Aug 2019.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\RECEIPTS","Receipts Aug 2019.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Receipts Aug 2019",,,"Receipts Aug 2019.xlsx","Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\RECEIPTS\Receipts Aug 2019.xlsx",,"True",,".xlsx","10/15/2019 10:06:50 AM","10/15/2019 2:06:50 PM","10/15/2019 1:44:59 PM","10/15/2019 5:44:59 PM","10/15/2019 1:44:59 PM","10/15/2019 5:44:59 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\RECEIPTS\Receipts July 2019.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\RECEIPTS","Receipts July 2019.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Receipts July 2019",,,"Receipts July 2019.xlsx","Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\RECEIPTS\Receipts July 2019.xlsx",,"True",,".xlsx","10/15/2019 10:05:39 AM","10/15/2019 2:05:39 PM","10/15/2019 10:20:55 AM","10/15/2019 2:20:55 PM","10/15/2019 10:20:55 AM","10/15/2019 2:20:55 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\RECEIPTS\Receipts Sept 2019.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\RECEIPTS","Receipts Sept 2019.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Receipts Sept 2019",,,"Receipts Sept 2019.xlsx","Y:\Cheryl-Erin\Annual Funding Account\HGR 2019 ANALYSIS\RECEIPTS\Receipts Sept 2019.xlsx",,"True",,".xlsx","10/15/2019 10:22:03 AM","10/15/2019 2:22:03 PM","10/15/2019 10:22:03 AM","10/15/2019 2:22:03 PM","10/15/2019 10:22:03 AM","10/15/2019 2:22:03 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry","Invoices","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Invoices",,,"Invoices","Y:\Cheryl-Erin\Human Gift Registry\Invoices","Human Gift Registry","True","Y:\","","1/29/2020 8:21:58 AM","1/29/2020 1:21:58 PM","8/4/2020 4:00:08 PM","8/4/2020 8:00:08 PM","8/4/2020 4:00:08 PM","8/4/2020 8:00:08 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Copy of Erin's HGR Billing Sheet 8.31.2020.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry","Copy of Erin's HGR Billing Sheet 8.31.2020.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Copy of Erin's HGR Billing Sheet 8.31.2020",,,"Copy of Erin's HGR Billing Sheet 8.31.2020.xlsx","Y:\Cheryl-Erin\Human Gift Registry\Copy of Erin's HGR Billing Sheet 8.31.2020.xlsx",,"True",,".xlsx","8/31/2020 1:21:15 PM","8/31/2020 5:21:15 PM","8/31/2020 1:21:15 PM","8/31/2020 5:21:15 PM","8/31/2020 1:21:14 PM","8/31/2020 5:21:14 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Erin's HGR Billing Sheet.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry","Erin's HGR Billing Sheet.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Erin's HGR Billing Sheet",,,"Erin's HGR Billing Sheet.xlsx","Y:\Cheryl-Erin\Human Gift Registry\Erin's HGR Billing Sheet.xlsx",,"True",,".xlsx","8/3/2020 9:58:43 AM","8/3/2020 1:58:43 PM","8/31/2020 1:20:25 PM","8/31/2020 5:20:25 PM","8/31/2020 1:20:25 PM","8/31/2020 5:20:25 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\HGR Billing.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry","HGR Billing.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","HGR Billing",,,"HGR Billing.xlsx","Y:\Cheryl-Erin\Human Gift Registry\HGR Billing.xlsx",,"True",,".xlsx","7/1/2019 11:28:32 AM","7/1/2019 3:28:32 PM","5/11/2020 10:12:17 AM","5/11/2020 2:12:17 PM","5/11/2020 10:12:17 AM","5/11/2020 2:12:17 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\HGR Summary.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry","HGR Summary.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","HGR Summary",,,"HGR Summary.xlsx","Y:\Cheryl-Erin\Human Gift Registry\HGR Summary.xlsx",,"True",,".xlsx","10/23/2019 8:24:58 AM","10/23/2019 12:24:58 PM","4/29/2020 10:46:24 AM","4/29/2020 2:46:24 PM","4/29/2020 10:46:24 AM","4/29/2020 2:46:24 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Revenues v Expenses.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry","Revenues v Expenses.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Revenues v Expenses",,,"Revenues v Expenses.xlsx","Y:\Cheryl-Erin\Human Gift Registry\Revenues v Expenses.xlsx",,"True",,".xlsx","7/1/2019 11:28:32 AM","7/1/2019 3:28:32 PM","4/29/2020 11:07:54 AM","4/29/2020 3:07:54 PM","4/29/2020 11:07:54 AM","4/29/2020 3:07:54 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Trial Balance YTD 2019 05 10.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry","Trial Balance YTD 2019 05 10.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Trial Balance YTD 2019 05 10",,,"Trial Balance YTD 2019 05 10.xlsx","Y:\Cheryl-Erin\Human Gift Registry\Trial Balance YTD 2019 05 10.xlsx",,"True",,".xlsx","7/1/2019 11:28:32 AM","7/1/2019 3:28:32 PM","7/1/2019 11:28:32 AM","7/1/2019 3:28:32 PM","5/10/2019 7:42:49 AM","5/10/2019 11:42:49 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\YTD Budget Status 2019 07.xlsx","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry","YTD Budget Status 2019 07.xlsx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","YTD Budget Status 2019 07",,,"YTD Budget Status 2019 07.xlsx","Y:\Cheryl-Erin\Human Gift Registry\YTD Budget Status 2019 07.xlsx",,"True",,".xlsx","8/15/2019 10:58:31 AM","8/15/2019 2:58:31 PM","8/15/2019 10:58:31 AM","8/15/2019 2:58:31 PM","8/15/2019 10:58:31 AM","8/15/2019 2:58:31 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices","2020 Invoices","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","2020 Invoices",,,"2020 Invoices","Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices","Invoices","True","Y:\","","1/29/2020 8:22:08 AM","1/29/2020 1:22:08 PM","8/31/2020 1:24:06 PM","8/31/2020 5:24:06 PM","8/31/2020 1:24:06 PM","8/31/2020 5:24:06 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\Invoice 20200526-013.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices","Invoice 20200526-013.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Invoice 20200526-013",,,"Invoice 20200526-013.pdf","Y:\Cheryl-Erin\Human Gift Registry\Invoices\Invoice 20200526-013.pdf",,"True",,".pdf","8/4/2020 4:00:08 PM","8/4/2020 8:00:08 PM","8/4/2020 4:00:08 PM","8/4/2020 8:00:08 PM","8/4/2020 4:00:08 PM","8/4/2020 8:00:08 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\Payment for Invoice 20200108-001.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices","Payment for Invoice 20200108-001.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Payment for Invoice 20200108-001",,,"Payment for Invoice 20200108-001.pdf","Y:\Cheryl-Erin\Human Gift Registry\Invoices\Payment for Invoice 20200108-001.pdf",,"True",,".pdf","2/25/2020 7:59:31 AM","2/25/2020 12:59:31 PM","2/25/2020 7:59:31 AM","2/25/2020 12:59:31 PM","2/25/2020 7:56:31 AM","2/25/2020 12:56:31 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\Recpt. for Commonwealth of VA 25FEB2020 4848.25.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices","Recpt. for Commonwealth of VA 25FEB2020 4848.25.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Recpt. for Commonwealth of VA 25FEB2020 4848.25",,,"Recpt. for Commonwealth of VA 25FEB2020 4848.25.pdf","Y:\Cheryl-Erin\Human Gift Registry\Invoices\Recpt. for Commonwealth of VA 25FEB2020 4848.25.pdf",,"True",,".pdf","2/25/2020 12:49:18 PM","2/25/2020 5:49:18 PM","2/25/2020 12:49:18 PM","2/25/2020 5:49:18 PM","2/25/2020 12:49:18 PM","2/25/2020 5:49:18 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\181129038.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices","181129038.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","181129038",,,"181129038.pdf","Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\181129038.pdf",,"True",,".pdf","8/11/2020 1:59:43 PM","8/11/2020 5:59:43 PM","8/11/2020 1:59:43 PM","8/11/2020 5:59:43 PM","8/11/2020 1:59:43 PM","8/11/2020 5:59:43 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\2020 VCU Invoice.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices","2020 VCU Invoice.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","2020 VCU Invoice",,,"2020 VCU Invoice.pdf","Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\2020 VCU Invoice.pdf",,"True",,".pdf","1/22/2020 1:07:10 PM","1/22/2020 6:07:10 PM","1/22/2020 1:07:10 PM","1/22/2020 6:07:10 PM","1/22/2020 1:07:10 PM","1/22/2020 6:07:10 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\2020-037 Invoice.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices","2020-037 Invoice.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","2020-037 Invoice",,,"2020-037 Invoice.pdf","Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\2020-037 Invoice.pdf",,"True",,".pdf","5/4/2020 12:34:20 PM","5/4/2020 4:34:20 PM","5/4/2020 12:34:20 PM","5/4/2020 4:34:20 PM","5/4/2020 12:34:20 PM","5/4/2020 4:34:20 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\20200616-019.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices","20200616-019.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","20200616-019",,,"20200616-019.pdf","Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\20200616-019.pdf",,"True",,".pdf","8/4/2020 3:10:34 PM","8/4/2020 7:10:34 PM","8/4/2020 3:10:34 PM","8/4/2020 7:10:34 PM","8/4/2020 3:10:34 PM","8/4/2020 7:10:34 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\Inovice 20200831-030.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices","Inovice 20200831-030.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Inovice 20200831-030",,,"Inovice 20200831-030.pdf","Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\Inovice 20200831-030.pdf",,"True",,".pdf","8/31/2020 10:49:48 AM","8/31/2020 2:49:48 PM","8/31/2020 10:49:48 AM","8/31/2020 2:49:48 PM","8/31/2020 10:49:48 AM","8/31/2020 2:49:48 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\Invoice 191205040.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices","Invoice 191205040.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Invoice 191205040",,,"Invoice 191205040.pdf","Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\Invoice 191205040.pdf",,"True",,".pdf","8/4/2020 4:22:18 PM","8/4/2020 8:22:18 PM","8/4/2020 4:22:18 PM","8/4/2020 8:22:18 PM","8/4/2020 4:22:18 PM","8/4/2020 8:22:18 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\Invoice 20200225-007.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices","Invoice 20200225-007.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Invoice 20200225-007",,,"Invoice 20200225-007.pdf","Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\Invoice 20200225-007.pdf",,"True",,".pdf","2/26/2020 12:24:12 PM","2/26/2020 5:24:12 PM","2/26/2020 12:24:12 PM","2/26/2020 5:24:12 PM","2/26/2020 12:24:12 PM","2/26/2020 5:24:12 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\Invoice 20200227-009.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices","Invoice 20200227-009.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Invoice 20200227-009",,,"Invoice 20200227-009.pdf","Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\Invoice 20200227-009.pdf",,"True",,".pdf","8/4/2020 4:23:18 PM","8/4/2020 8:23:18 PM","8/4/2020 4:23:18 PM","8/4/2020 8:23:18 PM","8/4/2020 4:23:18 PM","8/4/2020 8:23:18 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\Invoice 20200519-012.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices","Invoice 20200519-012.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Invoice 20200519-012",,,"Invoice 20200519-012.pdf","Y:\Cheryl-Erin\Human Gift Registry\Invoices\2020 Invoices\Invoice 20200519-012.pdf",,"True",,".pdf","8/4/2020 4:07:40 PM","8/4/2020 8:07:40 PM","8/4/2020 4:07:40 PM","8/4/2020 8:07:40 PM","8/4/2020 4:07:40 PM","8/4/2020 8:07:40 PM","Archive, NotContentIndexed"
